transaction_id,amount,transaction_type,channel,time_of_day_hour,account_age_days,daily_transaction_count,failed_login_attempts,distance_from_home_km,is_foreign_transaction,is_fraud
TXN-10357,611.88,Cash_Out,ATM,11,786,2,0,5.7,0,0
TXN-10358,70.34,Purchase,POS_Terminal,7,153,3,0,8.4,0,0
TXN-10359,28.28,Cash_Out,Mobile_App,15,116,3,0,20.1,1,0
TXN-10360,99.07,Transfer,Web_Browser,19,655,5,0,14.8,0,1
TXN-10361,115.01,Cash_Out,Mobile_App,19,16,5,0,642.5,0,1
TXN-10362,100.15,Transfer,Web_Browser,21,44,4,0,18.7,0,0
TXN-10363,119.43,Transfer,Web_Browser,19,26,3,1,25.3,0,0
TXN-10364,139.21,Purchase,Web_Browser,0,556,2,1,3.4,0,0
TXN-10365,3621.65,Transfer,ATM,11,4,6,0,79.8,1,1
TXN-10366,48.01,Purchase,Web_Browser,18,594,2,0,9.7,0,0
TXN-10367,126.6,Purchase,Mobile_App,11,181,3,1,19.0,0,0
TXN-10368,5.0,Payment,POS_Terminal,14,2,2,0,17.0,0,0
TXN-10369,5.0,Payment,Mobile_App,14,155,3,0,12.5,0,0
TXN-10370,30.04,Payment,Mobile_App,11,63,3,0,82.1,1,0
TXN-10371,38.74,Payment,Mobile_App,19,294,5,0,3.7,0,0
TXN-10372,109.32,Payment,Mobile_App,13,342,3,0,8.2,0,0
TXN-10373,6826.54,Cash_Out,POS_Terminal,12,201,9,0,2.0,0,1
TXN-10374,176.27,Payment,Mobile_App,23,13,3,0,3.0,0,0
TXN-10375,63.06,Payment,POS_Terminal,13,321,2,0,18.7,0,0
TXN-10376,25.03,Debit,Web_Browser,8,554,7,1,0.1,0,0
TXN-10377,193.13,Payment,Mobile_App,13,383,4,0,33.1,1,0
TXN-10378,72.05,Debit,POS_Terminal,18,532,5,0,15.0,0,0
TXN-10379,14.9,Payment,Mobile_App,17,68,1,0,8.7,0,0
TXN-10380,117.3,Payment,Mobile_App,17,660,3,0,6.0,0,0
TXN-10381,117.19,Cash_Out,Web_Browser,16,117,4,0,2.0,0,0
TXN-10382,15.23,Cash_Out,Mobile_App,9,5,5,0,38.2,0,0
TXN-10383,60.78,Purchase,Mobile_App,18,557,4,0,2297.0,0,0
TXN-10384,99.96,Debit,Web_Browser,19,854,3,0,6.2,0,0
TXN-10385,10.33,Debit,Web_Browser,8,320,1,0,1.1,0,0
TXN-10386,156.88,Payment,Mobile_App,7,79,4,0,5.9,0,0
TXN-10387,27.43,Payment,ATM,21,88,3,0,3.1,0,0
TXN-10388,22.98,Debit,Web_Browser,19,189,5,0,23.1,0,0
TXN-10389,41.1,Debit,POS_Terminal,19,685,2,2,19.1,0,0
TXN-10390,109.86,Purchase,Mobile_App,19,49,1,0,10.3,0,0
TXN-10391,147.99,Transfer,Web_Browser,13,525,3,0,32.6,0,0
TXN-10392,288.62,Transfer,POS_Terminal,15,104,4,0,3.0,0,0
TXN-10393,22.35,Debit,Web_Browser,14,496,2,0,9.0,1,1
TXN-10394,1845.62,Payment,Web_Browser,5,759,5,0,18.6,0,1
TXN-10395,107.98,Purchase,Mobile_App,17,168,4,0,1.1,0,0
TXN-10396,88.66,Purchase,Mobile_App,13,137,5,0,7.0,0,0
TXN-10397,20.5,Transfer,Mobile_App,15,487,1,1,12.7,0,0
TXN-10398,70.57,Debit,Mobile_App,13,227,5,0,6.9,0,0
TXN-10399,75.3,Debit,POS_Terminal,13,347,7,0,9.8,0,0
TXN-10400,29.13,Payment,Mobile_App,8,293,5,0,1152.5,0,0
TXN-10401,88.53,Purchase,ATM,10,50,2,0,6.9,0,0
TXN-10402,67.26,Transfer,ATM,8,559,3,0,1.7,0,1
TXN-10403,14.12,Debit,Mobile_App,8,66,3,1,225.6,0,0
TXN-10404,102.86,Payment,Mobile_App,21,808,3,0,11.2,0,0
TXN-10405,1868.54,Purchase,POS_Terminal,8,87,2,3,2.9,0,1
TXN-10406,8.24,Transfer,ATM,10,398,6,0,33.1,0,0
TXN-10407,40.45,Payment,Mobile_App,14,101,3,0,27.0,0,0
TXN-10408,61.78,Purchase,Mobile_App,15,115,3,0,6.4,0,0
TXN-10409,26.6,Payment,Web_Browser,8,112,2,0,26.7,0,0
TXN-10410,74.62,Payment,Web_Browser,17,414,4,0,11.4,0,0
TXN-10411,40.95,Purchase,Mobile_App,17,245,2,0,2.6,0,0
TXN-10412,152.23,Purchase,Web_Browser,9,644,5,0,1736.6,1,0
TXN-10413,71.6,Cash_Out,Mobile_App,10,111,3,0,17.1,0,0
TXN-10414,366.44,Cash_Out,Mobile_App,20,354,3,0,1.3,0,1
TXN-10415,7605.62,Transfer,Mobile_App,18,420,6,0,5.7,0,1
TXN-10416,75.18,Payment,Mobile_App,16,50,2,0,0.1,0,0
TXN-10417,55.52,Payment,Mobile_App,6,154,4,0,5.7,0,0
TXN-10418,83.15,Cash_Out,Mobile_App,12,198,1,0,6.1,1,0
TXN-10419,202.07,Debit,Mobile_App,14,132,5,0,14.9,0,0
TXN-10420,13.03,Debit,Mobile_App,8,117,2,0,3.3,0,0
TXN-10421,100.28,Debit,Mobile_App,12,348,3,1,0.5,0,0
TXN-10422,76.48,Payment,ATM,14,73,2,1,5.7,0,0
TXN-10423,6278.1,Transfer,Mobile_App,11,371,4,0,26.2,0,1
TXN-10424,179.24,Payment,Mobile_App,17,821,2,0,7.6,0,0
TXN-10425,58.01,Transfer,Web_Browser,18,250,7,0,1589.2,0,0
TXN-10426,25.98,Transfer,ATM,10,284,4,1,9.5,0,1
TXN-10427,83.82,Purchase,Mobile_App,18,22,3,0,489.7,0,0
TXN-10428,5650.82,Transfer,Web_Browser,7,600,6,1,9.8,0,1
TXN-10429,75.01,Payment,Web_Browser,18,101,1,1,1.4,0,0
TXN-10430,35.61,Payment,Web_Browser,8,287,3,0,3.5,0,0
TXN-10431,24.68,Debit,Mobile_App,6,1161,3,0,3.1,0,0
TXN-10432,24.2,Cash_Out,Web_Browser,15,272,2,0,10.6,1,0
TXN-10433,120.89,Payment,Mobile_App,13,387,2,0,0.5,0,0
TXN-10434,140.22,Payment,Web_Browser,19,177,3,0,5.0,0,0
TXN-10435,42.46,Debit,Web_Browser,11,19,2,0,14.0,0,0
TXN-10436,563.93,Payment,Mobile_App,10,480,3,0,6.6,0,0
TXN-10437,43.02,Debit,POS_Terminal,13,11,3,0,18.5,0,0
TXN-10438,50.66,Debit,Mobile_App,12,362,3,0,2407.7,0,1
TXN-10439,36.76,Payment,POS_Terminal,11,7,3,1,58.1,0,0
TXN-10440,48.56,Payment,Mobile_App,16,595,6,0,50.4,0,0
TXN-10441,52.53,Purchase,Mobile_App,17,52,8,0,24.1,0,0
TXN-10442,97.57,Transfer,Mobile_App,18,217,3,0,46.3,0,0
TXN-10443,44.95,Transfer,ATM,21,273,2,0,3.4,0,0
TXN-10444,100.13,Debit,Mobile_App,10,184,4,1,20.8,0,0
TXN-10445,11.06,Purchase,Mobile_App,16,126,2,0,5.8,0,0
TXN-10446,29.25,Purchase,Mobile_App,12,190,2,0,19.4,1,0
TXN-10447,39.63,Debit,Web_Browser,16,112,3,0,7.0,0,0
TXN-10448,42.31,Transfer,Web_Browser,13,173,3,0,5.1,0,0
TXN-10449,8.73,Payment,Mobile_App,23,134,1,0,47.8,0,0
TXN-10450,133.62,Debit,Mobile_App,16,251,2,0,3.5,0,0
TXN-10451,12.57,Cash_Out,Mobile_App,21,82,5,0,21.3,0,0
TXN-10452,29.03,Transfer,Mobile_App,18,1344,3,0,16.8,0,0
TXN-10453,53.09,Purchase,Mobile_App,19,209,3,0,5.4,0,0
TXN-10454,420.77,Payment,Web_Browser,18,65,1,0,9.2,0,0
TXN-10455,51.78,Transfer,Mobile_App,12,195,4,0,2.3,0,0
TXN-10456,8417.6,Payment,Mobile_App,9,604,2,0,38.1,0,1
TXN-10457,12.38,Transfer,Mobile_App,11,7,11,0,51.7,0,0
TXN-10458,23.69,Payment,ATM,2,342,1,0,19.8,0,0
TXN-10459,27.23,Payment,ATM,13,239,1,1,1491.6,0,0
TXN-10460,32.02,Payment,POS_Terminal,13,56,5,1,1.3,0,0
TXN-10461,150.94,Cash_Out,Mobile_App,13,511,3,0,7.3,0,0
TXN-10462,31.54,Debit,Mobile_App,21,139,4,0,6.0,0,0
TXN-10463,100.33,Cash_Out,Mobile_App,19,105,1,0,12.5,1,0
TXN-10464,25.26,Purchase,Mobile_App,8,529,1,2,1279.3,0,0
TXN-10465,2787.94,Transfer,Web_Browser,11,306,2,0,1115.7,0,1
TXN-10466,5.0,Payment,POS_Terminal,12,686,4,2,682.7,0,0
TXN-10467,50.86,Purchase,POS_Terminal,11,299,4,0,2.1,0,0
TXN-10468,53.85,Payment,POS_Terminal,17,406,5,0,2.1,0,0
TXN-10469,44.97,Purchase,Mobile_App,13,544,2,0,0.5,1,0
TXN-10470,389.71,Payment,Web_Browser,14,17,1,0,21.5,0,0
TXN-10471,51.15,Purchase,Mobile_App,18,449,3,0,6.0,0,0
TXN-10472,5.0,Payment,Mobile_App,17,286,4,1,3.8,0,0
TXN-10473,16.13,Purchase,Web_Browser,7,22,4,0,22.6,0,0
TXN-10474,52.3,Transfer,Mobile_App,16,214,3,0,2.3,0,0
TXN-10475,50.42,Purchase,Mobile_App,12,26,4,0,8.4,0,0
TXN-10476,24.22,Payment,Mobile_App,10,400,2,0,20.5,0,0
TXN-10477,19.66,Cash_Out,Web_Browser,5,238,1,0,12.8,0,0
TXN-10478,218.26,Purchase,POS_Terminal,13,921,4,0,12.1,0,0
TXN-10479,146.9,Transfer,Mobile_App,11,61,3,0,2.6,0,0
TXN-10480,168.2,Cash_Out,POS_Terminal,9,280,5,0,3.0,0,0
TXN-10481,29.13,Cash_Out,Mobile_App,16,72,5,0,13.1,0,0
TXN-10482,109.97,Transfer,Mobile_App,17,286,2,1,0.4,0,0
TXN-10483,5.0,Cash_Out,Web_Browser,9,385,3,0,30.5,0,0
TXN-10484,36.03,Cash_Out,Web_Browser,5,385,4,0,6.5,0,1
TXN-10485,6095.95,Purchase,ATM,18,507,2,0,8.1,1,1
TXN-10486,5897.75,Payment,Mobile_App,1,577,4,0,4.5,0,1
TXN-10487,61.27,Payment,Web_Browser,20,25,4,0,31.4,0,0
TXN-10488,3756.32,Purchase,Web_Browser,15,127,5,0,15.4,0,1
TXN-10489,17.68,Purchase,ATM,10,349,2,0,9.0,0,0
TXN-10490,25.94,Transfer,Mobile_App,9,208,7,0,13.2,0,0
TXN-10491,91.67,Cash_Out,POS_Terminal,0,64,6,0,7.2,0,0
TXN-10492,77.83,Payment,Web_Browser,9,242,3,0,9.4,0,0
TXN-10493,268.49,Payment,Mobile_App,7,157,4,0,2391.5,0,1
TXN-10494,74.62,Transfer,Mobile_App,15,149,2,0,7.9,0,0
TXN-10495,241.77,Transfer,Mobile_App,8,498,6,0,5.7,0,0
TXN-10496,12.84,Cash_Out,Web_Browser,13,158,1,0,1.2,0,0
TXN-10497,98.56,Payment,POS_Terminal,14,9,7,0,0.6,0,0
TXN-10498,116.46,Purchase,Web_Browser,10,18,3,0,2.9,1,0
TXN-10499,88.67,Purchase,Web_Browser,3,582,1,0,4.3,1,0
TXN-10500,16.43,Cash_Out,Web_Browser,3,971,3,0,33.2,0,0
TXN-10501,75.0,Transfer,Mobile_App,2,350,4,0,14.2,0,0
TXN-10502,38.05,Payment,Mobile_App,16,136,2,0,47.7,0,0
TXN-10503,97.36,Debit,Mobile_App,10,838,1,0,6.2,0,0
TXN-10504,50.05,Cash_Out,Mobile_App,17,327,4,0,7.7,0,0
TXN-10505,30.91,Payment,Mobile_App,12,559,1,1,19.1,0,0
TXN-10506,534.66,Purchase,Web_Browser,12,436,3,1,12.9,0,0
TXN-10507,25.96,Debit,Mobile_App,13,143,4,0,11.3,0,0
TXN-10508,72.2,Purchase,Mobile_App,16,196,6,0,12.9,1,1
TXN-10509,94.81,Debit,Mobile_App,10,62,5,0,13.2,0,0
TXN-10510,40.72,Cash_Out,Mobile_App,7,104,1,0,21.8,0,0
TXN-10511,170.57,Transfer,ATM,14,452,4,0,16.5,0,0
TXN-10512,6863.01,Purchase,POS_Terminal,11,674,1,0,1815.0,0,1
TXN-10513,10.11,Purchase,Web_Browser,12,387,7,0,44.3,0,0
TXN-10514,101.39,Payment,Mobile_App,15,188,5,0,8.2,1,0
TXN-10515,321.46,Payment,POS_Terminal,13,28,5,0,0.5,0,0
TXN-10516,25.48,Transfer,POS_Terminal,15,18,5,0,0.2,0,0
TXN-10517,13.77,Debit,POS_Terminal,14,141,3,0,2.0,0,0
TXN-10518,40.36,Purchase,Mobile_App,16,187,2,0,1.2,0,0
TXN-10519,52.87,Payment,Web_Browser,16,282,2,0,7.0,0,0
TXN-10520,56.34,Cash_Out,POS_Terminal,13,2,2,0,1505.5,0,0
TXN-10521,155.59,Transfer,Web_Browser,16,1374,2,0,14.7,0,0
TXN-10522,27.28,Purchase,Web_Browser,19,136,1,0,3.2,0,0
TXN-10523,92.85,Debit,Mobile_App,12,566,3,0,10.8,1,0
TXN-10524,118.0,Debit,Web_Browser,12,230,4,0,1.6,0,0
TXN-10525,60.49,Transfer,Mobile_App,17,42,3,0,26.4,0,1
TXN-10526,29.25,Transfer,Web_Browser,14,480,3,0,22.7,0,0
TXN-10527,17.17,Payment,Mobile_App,6,372,4,0,7.3,0,0
TXN-10528,11.75,Payment,Mobile_App,19,225,6,0,36.2,0,0
TXN-10529,12.55,Purchase,Mobile_App,3,217,3,0,3.1,0,0
TXN-10530,10.92,Debit,Web_Browser,17,28,4,0,25.2,0,0
TXN-10531,250.79,Purchase,Mobile_App,17,321,5,0,11.8,1,0
TXN-10532,45.55,Purchase,Web_Browser,21,727,2,1,6.0,0,0
TXN-10533,421.01,Cash_Out,POS_Terminal,5,30,1,1,1.3,0,1
TXN-10534,78.92,Debit,Mobile_App,14,92,5,1,2.8,0,0
TXN-10535,11.75,Purchase,Mobile_App,12,698,3,0,29.8,0,0
TXN-10536,44.79,Debit,Mobile_App,11,101,7,1,14.0,0,0
TXN-10537,102.1,Payment,POS_Terminal,6,319,2,1,4.1,0,0
TXN-10538,74.51,Transfer,Web_Browser,14,230,3,0,10.3,0,0
TXN-10539,35.28,Payment,Mobile_App,13,273,2,0,1.7,0,0
TXN-10540,132.76,Purchase,Mobile_App,7,162,2,0,1.6,0,0
TXN-10541,19.05,Cash_Out,Web_Browser,15,107,4,0,35.8,0,0
TXN-10542,64.81,Payment,POS_Terminal,16,15,5,0,9.2,0,0
TXN-10543,120.15,Cash_Out,POS_Terminal,17,410,5,1,6.7,0,0
TXN-10544,37.5,Cash_Out,Web_Browser,19,412,2,1,44.7,0,0
TXN-10545,89.38,Transfer,Mobile_App,12,334,5,1,7.6,0,0
TXN-10546,47.92,Payment,Mobile_App,21,310,1,0,6.1,0,0
TXN-10547,7443.82,Cash_Out,Mobile_App,18,84,2,0,4.8,0,1
TXN-10548,82.58,Transfer,Mobile_App,10,7,4,0,12.5,0,0
TXN-10549,7896.56,Debit,Mobile_App,8,497,4,0,12.3,1,1
TXN-10550,218.26,Transfer,Mobile_App,12,203,4,0,0.2,0,0
TXN-10551,70.39,Purchase,Mobile_App,12,110,2,0,15.9,0,0
TXN-10552,94.67,Cash_Out,ATM,14,33,6,0,23.3,1,0
TXN-10553,169.51,Cash_Out,Web_Browser,14,20,3,0,14.4,0,0
TXN-10554,98.34,Purchase,POS_Terminal,17,129,1,0,30.6,0,0
TXN-10555,21.06,Transfer,Web_Browser,13,491,3,1,4.9,0,0
TXN-10556,112.27,Payment,Mobile_App,7,753,5,0,3.2,0,0
TXN-10557,70.29,Payment,Web_Browser,18,682,1,0,17.9,0,0
TXN-10558,27.02,Debit,Mobile_App,10,758,4,2,3.1,0,0
TXN-10559,170.79,Cash_Out,Web_Browser,21,715,2,0,1.4,1,0
TXN-10560,19.5,Debit,Mobile_App,7,225,3,0,1.5,0,0
TXN-10561,31.42,Payment,ATM,21,75,4,0,21.9,0,0
TXN-10562,35.86,Payment,Mobile_App,6,480,7,0,0.4,0,0
TXN-10563,15.25,Payment,Mobile_App,9,73,5,0,5.1,0,0
TXN-10564,53.62,Transfer,ATM,4,94,3,1,2.1,1,0
TXN-10565,28.12,Cash_Out,Mobile_App,16,80,3,0,21.1,0,0
TXN-10566,68.47,Transfer,Web_Browser,18,218,7,0,10.5,0,1
TXN-10567,306.91,Transfer,Web_Browser,12,117,6,0,3.5,0,0
TXN-10568,4696.79,Purchase,POS_Terminal,20,51,3,0,1651.8,0,1
TXN-10569,88.41,Payment,ATM,14,182,2,0,20.8,0,0
TXN-10570,53.55,Transfer,ATM,15,622,6,0,11.1,0,0
TXN-10571,39.82,Debit,Mobile_App,18,254,4,0,4.8,0,0
TXN-10572,113.35,Transfer,POS_Terminal,10,632,3,0,13.2,0,0
TXN-10573,21.35,Cash_Out,Web_Browser,11,66,5,0,40.7,0,0
TXN-10574,147.95,Purchase,Web_Browser,19,55,2,0,0.8,1,0
TXN-10575,25.18,Purchase,Mobile_App,19,258,5,0,4.7,1,0
TXN-10576,210.25,Payment,Web_Browser,21,187,7,0,5.0,0,0
TXN-10577,37.81,Purchase,ATM,19,324,4,0,15.0,0,0
TXN-10578,23.93,Transfer,ATM,7,475,4,0,15.8,0,0
TXN-10579,60.45,Payment,Mobile_App,18,418,4,1,3.5,0,0
TXN-10580,11.33,Transfer,Mobile_App,12,856,5,0,3.7,1,1
TXN-10581,18.65,Purchase,Mobile_App,23,153,7,2,39.5,0,0
TXN-10582,87.71,Transfer,POS_Terminal,13,70,5,0,21.2,0,1
TXN-10583,177.18,Payment,Web_Browser,14,241,3,1,40.8,0,0
TXN-10584,3991.82,Cash_Out,Mobile_App,13,36,2,0,26.5,0,1
TXN-10585,195.42,Payment,Mobile_App,10,103,2,0,7.7,0,0
TXN-10586,36.13,Payment,Mobile_App,6,70,4,1,2.0,0,0
TXN-10587,65.51,Payment,Mobile_App,19,152,3,0,14.9,0,0
TXN-10588,66.07,Payment,ATM,17,36,5,1,6.5,0,0
TXN-10589,252.33,Payment,Web_Browser,7,10,4,0,8.3,1,1
TXN-10590,132.2,Payment,Mobile_App,17,321,5,0,8.3,0,0
TXN-10591,44.55,Cash_Out,Web_Browser,15,283,3,0,41.4,0,0
TXN-10592,623.49,Payment,Mobile_App,12,370,4,0,1.1,0,0
TXN-10593,51.59,Payment,ATM,9,324,6,0,3.2,1,0
TXN-10594,55.44,Purchase,Mobile_App,18,37,3,2,14.0,0,0
TXN-10595,76.13,Transfer,Mobile_App,16,104,5,0,32.3,0,0
TXN-10596,35.85,Cash_Out,Mobile_App,14,42,4,0,37.5,0,0
TXN-10597,217.92,Payment,Web_Browser,15,556,4,0,12.3,0,0
TXN-10598,49.62,Payment,Web_Browser,6,413,1,0,0.5,0,0
TXN-10599,104.32,Payment,Web_Browser,13,68,3,0,6.8,0,0
TXN-10600,5.0,Payment,Mobile_App,8,126,2,0,37.7,0,0
TXN-10601,62.27,Payment,Mobile_App,9,1020,1,0,10.4,0,0
TXN-10602,39.01,Payment,Mobile_App,15,271,3,0,19.5,0,0
TXN-10603,58.64,Payment,Web_Browser,19,485,8,0,4.7,1,0
TXN-10604,17.15,Payment,Mobile_App,12,93,4,0,0.4,0,0
TXN-10605,7374.5,Transfer,Web_Browser,9,71,4,0,2133.0,0,1
TXN-10606,65.6,Payment,POS_Terminal,15,460,4,0,27.0,0,0
TXN-10607,38.22,Transfer,POS_Terminal,19,348,2,0,69.5,0,0
TXN-10608,99.19,Transfer,Mobile_App,17,343,3,0,1662.2,0,0
TXN-10609,58.22,Cash_Out,Mobile_App,19,242,2,0,12.1,0,0
TXN-10610,103.22,Payment,Mobile_App,13,249,4,0,14.1,0,0
TXN-10611,144.99,Debit,Web_Browser,17,400,2,1,26.1,0,0
TXN-10612,157.05,Cash_Out,POS_Terminal,7,95,4,0,0.3,0,0
TXN-10613,37.26,Payment,Mobile_App,11,131,7,0,45.4,0,0
TXN-10614,5748.22,Purchase,Mobile_App,11,616,5,0,463.6,1,1
TXN-10615,271.64,Purchase,POS_Terminal,13,111,3,0,45.6,0,0
TXN-10616,21.8,Payment,POS_Terminal,20,238,3,0,1803.8,0,0
TXN-10617,35.87,Payment,Mobile_App,19,364,4,0,2.5,0,0
TXN-10618,46.47,Debit,Web_Browser,7,1500,3,0,2.7,0,0
TXN-10619,23.17,Debit,Mobile_App,8,172,2,0,6.5,0,0
TXN-10620,61.12,Payment,Mobile_App,11,168,4,0,1499.2,1,0
TXN-10621,184.03,Payment,ATM,10,555,4,0,8.7,0,0
TXN-10622,8.06,Transfer,POS_Terminal,15,492,4,0,13.9,0,0
TXN-10623,32.58,Transfer,POS_Terminal,19,394,5,0,2422.6,0,0
TXN-10624,61.52,Cash_Out,Mobile_App,21,187,2,0,0.9,0,0
TXN-10625,261.03,Transfer,POS_Terminal,15,118,2,0,55.7,0,1
TXN-10626,7664.25,Transfer,Mobile_App,18,282,2,1,1887.6,0,1
TXN-10627,130.19,Debit,Mobile_App,13,627,3,0,28.6,0,0
TXN-10628,46.37,Payment,Web_Browser,9,646,1,0,1.2,0,0
TXN-10629,64.23,Payment,Mobile_App,13,35,1,1,24.9,0,0
TXN-10630,186.37,Debit,POS_Terminal,14,168,3,0,2.9,0,0
TXN-10631,8339.01,Purchase,Web_Browser,16,188,1,0,991.2,0,1
TXN-10632,52.84,Transfer,Mobile_App,9,1140,3,0,511.4,0,0
TXN-10633,62.49,Transfer,Mobile_App,11,340,3,0,36.1,0,0
TXN-10634,66.78,Payment,Mobile_App,11,157,5,1,1309.2,0,0
TXN-10635,18.38,Transfer,Mobile_App,21,8,6,0,1.7,0,0
TXN-10636,2948.74,Transfer,Web_Browser,12,250,5,0,30.0,0,1
TXN-10637,84.28,Payment,POS_Terminal,17,31,2,0,6.0,0,0
TXN-10638,10.87,Payment,Mobile_App,17,540,3,0,4.0,0,0
TXN-10639,129.59,Transfer,Mobile_App,10,419,4,0,10.0,0,0
TXN-10640,136.34,Payment,Web_Browser,14,186,5,0,1762.5,0,0
TXN-10641,70.32,Payment,POS_Terminal,19,169,4,0,5.3,0,0
TXN-10642,14.23,Payment,Mobile_App,13,683,4,3,7.3,0,0
TXN-10643,28.54,Payment,Mobile_App,20,103,2,2,4.9,0,0
TXN-10644,5.34,Payment,Web_Browser,9,86,3,0,9.0,0,0
TXN-10645,38.18,Purchase,Mobile_App,6,841,1,0,7.3,0,0
TXN-10646,21.9,Cash_Out,Mobile_App,19,498,3,0,22.3,0,0
TXN-10647,51.01,Cash_Out,Web_Browser,18,516,4,0,37.6,0,0
TXN-10648,148.63,Debit,Web_Browser,23,66,1,0,1.6,0,0
TXN-10649,33.04,Transfer,Web_Browser,16,47,6,0,26.0,0,0
TXN-10650,3071.17,Payment,Web_Browser,20,8,7,0,607.7,0,1
TXN-10651,50.02,Transfer,Web_Browser,18,82,5,0,1693.7,0,0
TXN-10652,22.11,Cash_Out,Mobile_App,18,447,8,1,84.5,1,1
TXN-10653,223.45,Debit,Mobile_App,14,83,3,0,6.1,0,0
TXN-10654,124.89,Transfer,Mobile_App,11,392,2,0,26.6,0,0
TXN-10655,18.02,Payment,Mobile_App,20,88,4,0,16.8,0,0
TXN-10656,85.5,Payment,Web_Browser,12,151,5,1,2098.9,0,0
TXN-10657,44.37,Transfer,POS_Terminal,13,1226,4,1,18.3,0,0
TXN-10658,91.15,Cash_Out,ATM,12,85,5,0,10.7,0,0
TXN-10659,14.28,Cash_Out,Web_Browser,14,142,5,0,3.1,0,0
TXN-10660,38.54,Transfer,Mobile_App,13,108,3,0,2.9,0,0
TXN-10661,77.77,Purchase,Mobile_App,5,35,4,0,561.2,0,0
TXN-10662,18.4,Cash_Out,POS_Terminal,19,202,4,0,18.7,1,0
TXN-10663,70.74,Payment,Web_Browser,12,143,4,0,1823.3,0,1
TXN-10664,39.06,Payment,Web_Browser,14,357,8,0,10.4,0,0
TXN-10665,57.05,Payment,POS_Terminal,7,511,4,0,3.0,0,0
TXN-10666,151.34,Payment,Web_Browser,0,236,1,0,8.4,0,0
TXN-10667,817.7,Payment,POS_Terminal,9,10,2,0,30.8,0,0
TXN-10668,59.03,Payment,Mobile_App,16,290,3,0,28.9,0,0
TXN-10669,45.23,Payment,Web_Browser,7,18,5,0,357.0,0,1
TXN-10670,376.6,Payment,POS_Terminal,19,288,2,0,218.3,0,0
TXN-10671,169.62,Purchase,Mobile_App,9,347,7,0,33.5,0,0
TXN-10672,322.58,Payment,Web_Browser,9,67,3,0,2.4,0,0
TXN-10673,69.29,Transfer,Mobile_App,8,514,3,1,7.6,0,0
TXN-10674,123.52,Transfer,ATM,1,727,6,0,2.1,0,0
TXN-10675,57.3,Purchase,Mobile_App,17,504,5,3,9.4,0,0
TXN-10676,57.77,Payment,Web_Browser,19,110,3,0,275.1,0,0
TXN-10677,60.98,Transfer,Mobile_App,15,266,3,0,2.5,0,0
TXN-10678,82.8,Purchase,Web_Browser,8,739,2,0,31.9,0,0
TXN-10679,58.82,Purchase,Mobile_App,10,116,1,0,12.6,1,0
TXN-10680,218.9,Debit,Mobile_App,13,515,3,0,20.7,0,0
TXN-10681,97.08,Payment,Mobile_App,21,3,4,0,0.7,0,1
TXN-10682,8352.32,Payment,ATM,9,2,4,0,1.5,0,1
TXN-10683,64.16,Cash_Out,Mobile_App,16,428,3,0,14.5,0,0
TXN-10684,35.69,Purchase,Mobile_App,12,430,4,0,27.3,0,0
TXN-10685,7375.4,Cash_Out,POS_Terminal,10,467,3,1,31.1,0,1
TXN-10686,148.54,Cash_Out,Web_Browser,12,798,4,0,17.5,0,0
TXN-10687,147.81,Payment,ATM,6,38,5,1,3.4,0,0
TXN-10688,18.05,Debit,Mobile_App,17,80,3,0,3.3,0,0
TXN-10689,18.44,Payment,Web_Browser,9,703,1,0,32.0,0,0
TXN-10690,109.95,Payment,Mobile_App,16,59,1,2,1.8,0,0
TXN-10691,39.64,Transfer,Mobile_App,6,344,4,0,17.4,0,0
TXN-10692,5082.99,Transfer,Web_Browser,21,227,3,0,1652.5,0,1
TXN-10693,10.97,Payment,Web_Browser,8,27,2,0,8.2,0,0
TXN-10694,34.39,Payment,POS_Terminal,19,101,7,0,8.7,0,0
TXN-10695,62.22,Cash_Out,Mobile_App,17,221,4,0,43.6,0,0
TXN-10696,41.16,Payment,Mobile_App,21,574,5,0,29.6,0,0
TXN-10697,7450.99,Cash_Out,Mobile_App,13,369,5,2,30.0,1,1
TXN-10698,30.32,Payment,ATM,16,292,6,0,2438.7,0,0
TXN-10699,95.11,Transfer,Mobile_App,11,206,4,0,1.7,0,0
TXN-10700,265.88,Transfer,Mobile_App,8,107,6,0,1974.2,0,1
TXN-10701,57.2,Payment,Mobile_App,12,39,5,1,2.4,0,0
TXN-10702,153.36,Payment,Web_Browser,8,158,3,0,10.9,0,0
TXN-10703,112.28,Payment,Mobile_App,22,9,4,3,4.6,0,1
TXN-10704,30.54,Payment,ATM,7,72,8,0,10.7,0,0
TXN-10705,139.44,Purchase,Mobile_App,14,170,8,0,5.5,0,0
TXN-10706,168.06,Payment,POS_Terminal,15,163,2,0,34.1,0,0
TXN-10707,33.64,Debit,Mobile_App,13,14,3,1,51.8,0,0
TXN-10708,55.57,Payment,Web_Browser,15,267,4,0,7.9,0,0
TXN-10709,31.02,Cash_Out,ATM,7,240,3,0,1.1,0,0
TXN-10710,15.53,Debit,Mobile_App,14,25,7,0,16.3,0,0
TXN-10711,151.89,Cash_Out,ATM,10,861,3,0,7.1,0,0
TXN-10712,271.18,Transfer,Mobile_App,20,32,4,0,64.0,0,0
TXN-10713,51.34,Transfer,ATM,17,579,5,0,1.4,0,0
TXN-10714,31.99,Payment,Web_Browser,21,1,6,0,1.9,1,0
